zhAddress,zhLink,zhName,zhNum,zhTime,zhType 
深圳,position_detail.php?id=40549&keywords=&tid=0&lid=0,15570-端游客户端开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=40559&keywords=&tid=0&lid=0,28297-RPG手游游戏运营内部渠道合作方向（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=40576&keywords=&tid=0&lid=0,18402-开放世界RPG游戏版本管理,2,2019-01-07,产品/项目类
北京,position_detail.php?id=40452&keywords=&tid=0&lid=0,22989-腾讯云数据库技术专家(北京/上海/深圳/成都),1,2019-01-07,技术类
深圳,position_detail.php?id=40670&keywords=&tid=0&lid=0,TME-全民K歌图形图像算法工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=40683&keywords=&tid=0&lid=0,21228-FIFA端游韩语海外PM（深圳）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=40658&keywords=&tid=0&lid=0,25421-绝地求生端游高级运营（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=40659&keywords=&tid=0&lid=0,25421-绝地求生端游市场运营（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=40667&keywords=&tid=0&lid=0,TEG14-ElasticSearch研发工程师（深圳）,2,2019-01-07,技术类
上海,position_detail.php?id=40642&keywords=&tid=0&lid=0,22989-腾讯云大客户售后技术支持高级顾问（深圳上海/北京/成都）,1,2019-01-07,技术类
上海,position_detail.php?id=40650&keywords=&tid=0&lid=0,20503-计算机视觉高级研究员（上海）,1,2019-01-07,技术类
深圳,position_detail.php?id=40657&keywords=&tid=0&lid=0,SA-AMS 社交广告机器学习平台研究员（系统研发中心 深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=40607&keywords=&tid=0&lid=0,TME-QQ音乐粉丝社区运营经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=40622&keywords=&tid=0&lid=0,22850-腾讯视频会员前端开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=40789&keywords=&tid=0&lid=0,25666-金融云商务拓展经理（深圳）,2,2019-01-07,市场类
深圳,position_detail.php?id=40745&keywords=&tid=0&lid=0,CSIG17-车联网移动端测试开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=40757&keywords=&tid=0&lid=0,21309-K12企鹅辅导高级运营经理（深圳）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=40772&keywords=&tid=0&lid=0,23294-互娱WeGame端游平台品牌经理（深圳）,1,2019-01-07,市场类
北京,position_detail.php?id=40709&keywords=&tid=0&lid=0,17757-内容运营分析（北京）,1,2019-01-07,内容编辑类
深圳,position_detail.php?id=40717&keywords=&tid=0&lid=0,30620-腾讯社交广告算法工程师（微信广告 深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=40733&keywords=&tid=0&lid=0,ZL-商业分析经理/副总监,5,2019-01-07,市场类
广州,position_detail.php?id=40741&keywords=&tid=0&lid=0,WXG01-411 微信视觉设计（广州）,1,2019-01-07,设计类
深圳,position_detail.php?id=40704&keywords=&tid=0&lid=0,TEG03-FPGA开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=40697&keywords=&tid=0&lid=0,18425-自然语言处理高级工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=46439&keywords=&tid=0&lid=0,17759-腾讯视频PC客户端游戏中心运营,1,2019-01-07,内容编辑类
北京,position_detail.php?id=46440&keywords=&tid=0&lid=0,29925-腾讯视频品牌经理,-1,2019-01-07,市场类
深圳,position_detail.php?id=46434&keywords=&tid=0&lid=0,28302-Start云游戏windows客户端高级开发工程师 ,1,2019-01-07,技术类
深圳,position_detail.php?id=46435&keywords=&tid=0&lid=0,30620-腾讯社交广告公众号广告流量运营经理（微信广告 深圳）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=46436&keywords=&tid=0&lid=0,29912-短视频Android开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46430&keywords=&tid=0&lid=0,TME-全民K歌直播产品策划,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=46431&keywords=&tid=0&lid=0,TME-全民K歌营收产品策划,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=46432&keywords=&tid=0&lid=0,28302-Start云游戏后台高级开发工程师 ,1,2019-01-07,技术类
深圳,position_detail.php?id=46433&keywords=&tid=0&lid=0,28302-Start云游戏windows平台高级开发工程师 ,1,2019-01-07,技术类
北京,position_detail.php?id=46425&keywords=&tid=0&lid=0,TEG02-光网络控制系统高级研发工程师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=40947&keywords=&tid=0&lid=0,TEG10-云计算规划工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=40948&keywords=&tid=0&lid=0,CSIG17-云测试高级工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=40908&keywords=&tid=0&lid=0,CSIG16-CP/SP业务拓展经理（北京）,1,2019-01-07,市场类
上海,position_detail.php?id=40924&keywords=&tid=0&lid=0,19332-企点C++后台高级工程师（上海）,5,2019-01-07,技术类
广州,position_detail.php?id=40934&keywords=&tid=0&lid=0,WXG01-211 微信朋友圈产品运营经理（广州）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=40821&keywords=&tid=0&lid=0,S2-PCG风险管理经理(北京）,1,2019-01-07,职能类
深圳,position_detail.php?id=40852&keywords=&tid=0&lid=0,27443-高级基建管理经理（深圳）,2,2019-01-07,职能类
深圳,position_detail.php?id=40870&keywords=&tid=0&lid=0,S2-IEG财务管理（深圳）,2,2019-01-07,职能类
深圳,position_detail.php?id=40776&keywords=&tid=0&lid=0,23292-互娱视觉设计师（深圳）,2,2019-01-07,设计类
深圳,position_detail.php?id=40784&keywords=&tid=0&lid=0,HY6-市场推广（内容营销向）经理（深圳）,2,2019-01-07,市场类
北京,position_detail.php?id=46426&keywords=&tid=0&lid=0,27730-短视频商业分析师（北京）,1,2019-01-07,市场类
深圳,position_detail.php?id=46428&keywords=&tid=0&lid=0,29569-VB业务WEB前端开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46429&keywords=&tid=0&lid=0,GY0-JOOX Andriod开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46419&keywords=&tid=0&lid=0,29912-微视增长运营-产品版本,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46420&keywords=&tid=0&lid=0,29912-微视社区产品运营骨干,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46421&keywords=&tid=0&lid=0,29912-微视审核团队标准化运营岗,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46424&keywords=&tid=0&lid=0,TEG02-光网络控制系统高级研发工程师（深圳总部）,2,2019-01-07,技术类
北京,position_detail.php?id=46415&keywords=&tid=0&lid=0,23672-视频资讯项目策划,2,2019-01-07,内容编辑类
深圳,position_detail.php?id=46416&keywords=&tid=0&lid=0,29912-短视频社区商务经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46417&keywords=&tid=0&lid=0,29912-拍摄器开放平台产品经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46418&keywords=&tid=0&lid=0,29912-微视增长渠道运营,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46412&keywords=&tid=0&lid=0,23671-企鹅号数据挖掘工程师-图像识别（深圳）,2,2019-01-07,技术类
上海,position_detail.php?id=40983&keywords=&tid=0&lid=0,21229-海外游戏商务经理（上海）,1,2019-01-07,市场类
深圳,position_detail.php?id=40984&keywords=&tid=0&lid=0,21229-海外游戏商务经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=40985&keywords=&tid=0&lid=0,25421-绝地求生IP衍生品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=40979&keywords=&tid=0&lid=0,21309-高中数学教研教学老师（深圳）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=40980&keywords=&tid=0&lid=0,21309-初中数学教研教学老师（北京）,2,2019-01-07,产品/项目类
北京,position_detail.php?id=40982&keywords=&tid=0&lid=0,21309-初高中英语教研教学老师（北京）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=40961&keywords=&tid=0&lid=0,19823-动画番剧美术设计师,2,2019-01-07,设计类
北京,position_detail.php?id=40962&keywords=&tid=0&lid=0,19823-动画番剧品质控制,1,2019-01-07,设计类
深圳,position_detail.php?id=40972&keywords=&tid=0&lid=0,22989-腾讯云计费产品中心总监/组长（深圳）,1,2019-01-07,技术类
美国,position_detail.php?id=40974&keywords=&tid=0&lid=0,WXG01-321 海外业务拓展专家（美国）,1,2019-01-07,市场类
深圳,position_detail.php?id=41093&keywords=&tid=0&lid=0,22989-腾讯云售后技术支持工程师（视频云）（深圳）,3,2019-01-07,技术类
深圳,position_detail.php?id=41096&keywords=&tid=0&lid=0,23295-互娱移动游戏社区产品经理（深圳）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=41097&keywords=&tid=0&lid=0,23295-互娱移动游戏社区运营经理（深圳）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=41041&keywords=&tid=0&lid=0,21309-企鹅辅导社群运营经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41054&keywords=&tid=0&lid=0,30360-社交平台iOS开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41081&keywords=&tid=0&lid=0,27092-应用宝渠道管理经理（深圳）,1,2019-01-07,市场类
北京,position_detail.php?id=41012&keywords=&tid=0&lid=0,CSIG16-腾讯地图客户端开发高级工程师（北京）,1,2019-01-07,技术类
广州,position_detail.php?id=41031&keywords=&tid=0&lid=0,CSIG08-图像识别高级研究员（广州/北京）,5,2019-01-07,技术类
深圳,position_detail.php?id=40995&keywords=&tid=0&lid=0,TME-腾讯音乐项目经理（深圳）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=40999&keywords=&tid=0&lid=0,25666-金融云商务拓展经理（北京）,2,2019-01-07,市场类
北京,position_detail.php?id=41179&keywords=&tid=0&lid=0,25663-腾讯云医疗行业解决方案架构师（北京/上海/深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41146&keywords=&tid=0&lid=0,22989-腾讯云售后技术支持（深圳）,3,2019-01-07,技术类
深圳,position_detail.php?id=41174&keywords=&tid=0&lid=0,TEG02-loRa网络研发工程师（深圳）,5,2019-01-07,技术类
深圳,position_detail.php?id=41178&keywords=&tid=0&lid=0,25663-腾讯云医疗行业解决方案架构师（北京/上海/深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41139&keywords=&tid=0&lid=0,WXG08-113 大数据平台开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=41125&keywords=&tid=0&lid=0,FWZ-诉讼律师（深圳）,2,2019-01-07,职能类
深圳,position_detail.php?id=41126&keywords=&tid=0&lid=0,TME-腾讯音乐交互设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=41137&keywords=&tid=0&lid=0,TME-腾讯音乐专项测试开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41099&keywords=&tid=0&lid=0,18796-产品经理(深圳）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=41124&keywords=&tid=0&lid=0,TME-腾讯音乐全民K歌UI视觉设计师（深圳）,1,2019-01-07,设计类
北京,position_detail.php?id=46406&keywords=&tid=0&lid=0,27730-Yoo视频内容运营-时尚方向（北京）,1,2019-01-07,内容编辑类
美国,position_detail.php?id=46398&keywords=&tid=0&lid=0,25928-虚拟人研究高级工程师,3,2019-01-07,技术类
广州,position_detail.php?id=46388&keywords=&tid=0&lid=0,WXG10-211 企业微信内容运营经理（广州）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46389&keywords=&tid=0&lid=0,29313-PCG财务高级经理（北京）,1,2019-01-07,职能类
深圳,position_detail.php?id=46407&keywords=&tid=0&lid=0,18425-支付后台开发高级工程师,1,2019-01-07,技术类
美国,position_detail.php?id=46399&keywords=&tid=0&lid=0,25928-计算图形/视觉/动画高级算法工程师,2,2019-01-07,技术类
深圳,position_detail.php?id=46401&keywords=&tid=0&lid=0,TEG13-安全策略后台开发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=46402&keywords=&tid=0&lid=0,22850-腾讯视频运营经理（会员体系方向）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=46403&keywords=&tid=0&lid=0,22989-腾讯云物联网前端研发(高级)工程师(上海),2,2019-01-07,技术类
深圳,position_detail.php?id=46394&keywords=&tid=0&lid=0,PCG04-外包管理员（深圳）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46395&keywords=&tid=0&lid=0,29313-PCG财务分析经理（北京）,1,2019-01-07,职能类
深圳,position_detail.php?id=46393&keywords=&tid=0&lid=0,S2-TEG财务分析经理（深圳）,1,2019-01-07,职能类
深圳,position_detail.php?id=46384&keywords=&tid=0&lid=0,25668-腾讯云市场营销中心-腾讯云产品推广市场经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=46385&keywords=&tid=0&lid=0,PCG14-AI产品内容运营（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46386&keywords=&tid=0&lid=0,TZ-IR Analyst（深圳）,2,2019-01-07,职能类
北京,position_detail.php?id=46387&keywords=&tid=0&lid=0,PCG10-QQ浏览器资讯推荐算法高级工程师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=46396&keywords=&tid=0&lid=0,18425-支付测试开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46397&keywords=&tid=0&lid=0,18432-金融产品项目经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46381&keywords=&tid=0&lid=0,TEG11-搜索后台开发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=46382&keywords=&tid=0&lid=0,TME-腾讯音乐Android开发工程师（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=41271&keywords=&tid=0&lid=0,27730-短视频用户增长产品经理（深圳）,2,2019-01-07,产品/项目类
北京,position_detail.php?id=41282&keywords=&tid=0&lid=0,CSIG16-自动驾驶决策规划（北京）,1,2019-01-07,技术类
广州,position_detail.php?id=41299&keywords=&tid=0&lid=0,WXG10-112 企业微信运营开发工程师（广州）,1,2019-01-07,技术类
深圳,position_detail.php?id=41232&keywords=&tid=0&lid=0,S2-财经外联与拓展（深圳/广州）,1,2019-01-07,职能类
深圳,position_detail.php?id=41260&keywords=&tid=0&lid=0,27216-腾讯乘车码开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41228&keywords=&tid=0&lid=0,25928-高级移动客户端开发工程师（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=41208&keywords=&tid=0&lid=0,WXG01-117 微信客户端业务开发工程师-小游戏业务方向（广州）,1,2019-01-07,技术类
深圳,position_detail.php?id=41211&keywords=&tid=0&lid=0,22989-腾讯云专项技术支持工程师（深圳/北京）,1,2019-01-07,技术类
上海,position_detail.php?id=41180&keywords=&tid=0&lid=0,25663-腾讯云医疗行业解决方案架构师（北京/上海/深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=41207&keywords=&tid=0&lid=0,WXG01-117 微信客户端业务开发工程师-小程序业务方向（广州）,2,2019-01-07,技术类
深圳,position_detail.php?id=41452&keywords=&tid=0&lid=0,30620-腾讯社交广告游戏行业运营经理（微信广告 深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41429&keywords=&tid=0&lid=0,PCG04-无线过程改进工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41451&keywords=&tid=0&lid=0,30620-腾讯社交广告网服行业运营经理（微信广告 深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41404&keywords=&tid=0&lid=0,25926-机器学习算法高级工程师,2,2019-01-07,技术类
上海,position_detail.php?id=41397&keywords=&tid=0&lid=0,15573-新侠风MMORPG手游客户端开发高级工程师（上海）,3,2019-01-07,技术类
上海,position_detail.php?id=41398&keywords=&tid=0&lid=0,15573-新侠风MMORPG后台开发高级工程师（上海）,1,2019-01-07,技术类
深圳,position_detail.php?id=41394&keywords=&tid=0&lid=0,21530-腾讯音乐HRBP（深圳）,1,2019-01-07,职能类
北京,position_detail.php?id=41381&keywords=&tid=0&lid=0,AQ-法律研究合作经理（北京）,1,2019-01-07,职能类
北京,position_detail.php?id=41382&keywords=&tid=0&lid=0,AQ-数据安全研究合作经理（北京）,1,2019-01-07,职能类
深圳,position_detail.php?id=41373&keywords=&tid=0&lid=0,21309-腾讯课堂设计培训类目经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41374&keywords=&tid=0&lid=0,21309-腾讯课堂平台内容运营高级经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41376&keywords=&tid=0&lid=0,21309-IT类目经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41371&keywords=&tid=0&lid=0,19823-动画电影表演设计（深圳）,2,2019-01-07,设计类
深圳,position_detail.php?id=41372&keywords=&tid=0&lid=0,21228-游戏IP运营（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41359&keywords=&tid=0&lid=0,CSIG07-网游加速器高级开发工程师,1,2019-01-07,技术类
上海,position_detail.php?id=41318&keywords=&tid=0&lid=0,15618-场景原画设计师（上海）,2,2019-01-07,设计类
深圳,position_detail.php?id=41327&keywords=&tid=0&lid=0,TME-全民K歌活动运营（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41332&keywords=&tid=0&lid=0,23294-互娱品牌组长（深圳）,2,2019-01-07,市场类
广州,position_detail.php?id=41300&keywords=&tid=0&lid=0,WXG10-113 企业微信技术合作中心后台开发工程师（广州）,1,2019-01-07,技术类
深圳,position_detail.php?id=41304&keywords=&tid=0&lid=0,18302-剑灵IP手游场景原画设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=41525&keywords=&tid=0&lid=0,15605-航海王IP动作游戏资深UE4技术美术（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=41538&keywords=&tid=0&lid=0,TME-全民K歌国际版产品运营（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41539&keywords=&tid=0&lid=0,TME-腾讯音乐后台策略安全（深圳）,4,2019-01-07,技术类
上海,position_detail.php?id=41543&keywords=&tid=0&lid=0,15573-乱世王者高级角色原画师（上海）,1,2019-01-07,设计类
深圳,position_detail.php?id=41499&keywords=&tid=0&lid=0,TME-全民K歌直播内容运营（深圳）,4,2019-01-07,产品/项目类
北京,position_detail.php?id=41502&keywords=&tid=0&lid=0,CSIG08-安全研究员（北京）,1,2019-01-07,技术类
北京,position_detail.php?id=41512&keywords=&tid=0&lid=0,SA-腾讯社交广告KA电商广告产品运营经理（北京）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=41515&keywords=&tid=0&lid=0,30628-腾讯社交广告服务端PHP高级开发工程师（研发中心深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41472&keywords=&tid=0&lid=0,27092-应用宝web前端开发工程师（深圳）,1,2019-01-07,技术类
上海,position_detail.php?id=41498&keywords=&tid=0&lid=0,21229-游戏客户端开发工程师（上海）,3,2019-01-07,技术类
深圳,position_detail.php?id=46364&keywords=&tid=0&lid=0,CSIG18-Linux后台开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46359&keywords=&tid=0&lid=0,PCG14-算法工程开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46359&keywords=&tid=0&lid=0,PCG14-算法工程开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46360&keywords=&tid=0&lid=0,29314-CSIG财务管理经理（深圳）,2,2019-01-07,职能类
广州,position_detail.php?id=46361&keywords=&tid=0&lid=0,WXG07-113 QQ邮箱安全后台开发工程师（广州）,1,2019-01-07,技术类
深圳,position_detail.php?id=46355&keywords=&tid=0&lid=0,27087-应用宝行业营销经理（深圳）,1,2019-01-07,市场类
北京,position_detail.php?id=46356&keywords=&tid=0&lid=0,23486-证券产品经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46357&keywords=&tid=0&lid=0,CSIG14-数据挖掘工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46358&keywords=&tid=0&lid=0,CSIG14-URL安全组后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46370&keywords=&tid=0&lid=0,23295-互娱市场商业分析经理,1,2019-01-07,市场类
深圳,position_detail.php?id=46371&keywords=&tid=0&lid=0,23295-互娱市场资源管理经理,1,2019-01-07,市场类
深圳,position_detail.php?id=46372&keywords=&tid=0&lid=0,22989-物联网开发平台高级产品策划经理,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=46373&keywords=&tid=0&lid=0,22989-物联网产品运营（深圳）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=46365&keywords=&tid=0&lid=0,27553-腾讯音乐Web前端开发工程师（深圳）,2,2019-01-07,技术类
上海,position_detail.php?id=46366&keywords=&tid=0&lid=0,25928-游戏美术师(上海),1,2019-01-07,设计类
上海,position_detail.php?id=46367&keywords=&tid=0&lid=0,25928-游戏后台开发工程师,1,2019-01-07,技术类
上海,position_detail.php?id=46368&keywords=&tid=0&lid=0,25928-游戏客户端开发高级工程师（上海）,1,2019-01-07,技术类
上海,position_detail.php?id=46362&keywords=&tid=0&lid=0,15614-天刀3D特效设计师（上海）,1,2019-01-07,设计类
深圳,position_detail.php?id=46363&keywords=&tid=0&lid=0,22989-腾讯云云服务器高级产品经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46383&keywords=&tid=0&lid=0,RP-应用开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46377&keywords=&tid=0&lid=0,TEG09-内核高级开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46377&keywords=&tid=0&lid=0,TEG09-内核高级开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46378&keywords=&tid=0&lid=0,TEG09-异构计算专家工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46379&keywords=&tid=0&lid=0,TEG09-机器学习平台专家工程师 ,1,2019-01-07,技术类
深圳,position_detail.php?id=46380&keywords=&tid=0&lid=0,27020-量子实验室项目经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46374&keywords=&tid=0&lid=0,TEG05-移动终端安全高级工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46375&keywords=&tid=0&lid=0,18402-MMO手游-平台渠道运营,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46376&keywords=&tid=0&lid=0,19837-影业宣传品牌经理（北京）,1,2019-01-07,市场类
深圳,position_detail.php?id=46369&keywords=&tid=0&lid=0,25928-游戏客户端开发高级工程师（深圳总部）,1,2019-01-07,技术类
深圳,position_detail.php?id=46351&keywords=&tid=0&lid=0,22989-腾讯云网络产品策划经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41626&keywords=&tid=0&lid=0,27441-投资系统运营分析经理（深圳）,1,2019-01-07,职能类
上海,position_detail.php?id=41582&keywords=&tid=0&lid=0,25927-高级移动客户端开发工程师,1,2019-01-07,技术类
成都,position_detail.php?id=41583&keywords=&tid=0&lid=0,25927-移动游戏安全高级专项测试（成都）,1,2019-01-07,技术类
深圳,position_detail.php?id=41588&keywords=&tid=0&lid=0,21226-游戏合作经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41562&keywords=&tid=0&lid=0,27564-体育游戏评测方向游戏策划（深圳）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=41565&keywords=&tid=0&lid=0,30622-腾讯社交广告后台开发工程师（QQ广告 深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=41575&keywords=&tid=0&lid=0,CSIG08-后台开发工程师（腾讯wifi管家）（北京）,1,2019-01-07,技术类
北京,position_detail.php?id=41553&keywords=&tid=0&lid=0,23295-互娱娱乐营销商务经理（北京）,1,2019-01-07,市场类
深圳,position_detail.php?id=41554&keywords=&tid=0&lid=0,HY6-互娱后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41558&keywords=&tid=0&lid=0,25928-Web前端开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41724&keywords=&tid=0&lid=0,HY6-互娱高级产品运营经理（深圳）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=41691&keywords=&tid=0&lid=0,22850-腾讯视频会员数据产品经理（北京）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41707&keywords=&tid=0&lid=0,CSIG07-高级视觉设计师（深圳）,1,2019-01-07,设计类
深圳,position_detail.php?id=41716&keywords=&tid=0&lid=0,CSIG18-数据运维工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41668&keywords=&tid=0&lid=0,28297-狐妖小红娘手游-数据分析（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41690&keywords=&tid=0&lid=0,TA-职业发展岗（深圳）,1,2019-01-07,职能类
北京,position_detail.php?id=41647&keywords=&tid=0&lid=0,20772-自制综艺节目制片人,5,2019-01-07,产品/项目类
深圳,position_detail.php?id=41655&keywords=&tid=0&lid=0,25924-自然语言处理高级算法工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41591&keywords=&tid=0&lid=0,TEG03-海量计算组组长（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41594&keywords=&tid=0&lid=0,TEG03-实时平台组组长（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41901&keywords=&tid=0&lid=0,TEG02-网管系统后台开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=41904&keywords=&tid=0&lid=0,TEG02-资深网络优化工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=41916&keywords=&tid=0&lid=0,CS-腾讯公益整合传播岗,1,2019-01-07,市场类
上海,position_detail.php?id=41881&keywords=&tid=0&lid=0,15573-SLG手游运营经理（上海）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=41894&keywords=&tid=0&lid=0,30627-腾讯广告SMB区域直客销售经理 （LKA)--北区,2,2019-01-07,市场类
上海,position_detail.php?id=41876&keywords=&tid=0&lid=0,15573-全球化SLG活动策划（上海）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=41878&keywords=&tid=0&lid=0,15573-《乱世王者》资深活动策划（上海）,1,2019-01-07,产品/项目类
广州,position_detail.php?id=41859&keywords=&tid=0&lid=0,WXG03-115 微信公众平台web前端开发工程师（广州）,1,2019-01-07,技术类
上海,position_detail.php?id=41875&keywords=&tid=0&lid=0,15573-全球化SLG商业化策划(上海),2,2019-01-07,产品/项目类
广州,position_detail.php?id=41856&keywords=&tid=0&lid=0,WXG03-115 小程序开发工具链前端开发（广州）,1,2019-01-07,技术类
深圳,position_detail.php?id=41858&keywords=&tid=0&lid=0,WXG03-115 小程序 iOS 开发工程师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=41845&keywords=&tid=0&lid=0,CSIG16-腾讯地图产品经理（探索项目）（北京）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41850&keywords=&tid=0&lid=0,25666-销售规划运营（深圳、北京、上海）,1,2019-01-07,市场类
成都,position_detail.php?id=41853&keywords=&tid=0&lid=0,25927-移动游戏高级测试开发工程师（成都）,1,2019-01-07,技术类
深圳,position_detail.php?id=41819&keywords=&tid=0&lid=0,21309-企鹅辅导高级教研经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=41826&keywords=&tid=0&lid=0,21557-音视频实验室视频内核专家（深圳/北京/美国）,1,2019-01-07,技术类
北京,position_detail.php?id=41804&keywords=&tid=0&lid=0,27553-腾讯音乐视觉设计师（深圳）,1,2019-01-07,设计类
